"prefecture","city","name","postal_code","address","phone","area","source_url","confirmed_on"
"神奈川県","横浜市旭区","横浜市上白根地域ケアプラザ","2410001","神奈川県横浜市旭区上白根町112番地","045-951-3966","中白根1〜4丁目・白根5丁目の一部・白根7丁目の一部・白根8丁目・白根町・上白根1〜3丁目・上白根町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市左近山地域ケアプラザ","2410831","神奈川県横浜市旭区左近山1186-2","045-442-8847","左近山・市沢町・小高町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市川井地域ケアプラザ","2410803","神奈川県横浜市旭区川井本町57-8","045-959-0066","上川井町・川井本町・川井宿町・下川井町・都岡町・矢指町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市若葉台地域ケアプラザ","2410801","神奈川県横浜市旭区若葉台4-16-1","045-923-8833","若葉台1〜4丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市鶴ケ峰地域ケアプラザ","2410022","神奈川県横浜市旭区鶴ケ峰1-38-3","045-382-6073","鶴ケ峰1〜2丁目・西川島町・川島町の一部・三反田町・小高町の一部・鶴ケ峰本町1〜3丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市今宿地域ケアプラザ","2410813","神奈川県横浜市旭区今宿町2647-2","045-392-0308","今宿町・東希望が丘の一部・今宿1〜2丁目・中沢1〜3丁目・中尾1〜2丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市ひかりが丘地域ケアプラザ","2410001","神奈川県横浜市旭区上白根町807-2","045-953-6892","上白根町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市南希望が丘地域ケアプラザ","2410824","神奈川県横浜市旭区南希望が丘72-3","045-360-5096","中希望が丘・南希望が丘・東希望が丘の一部・善部町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市今宿西地域ケアプラザ","2410031","神奈川県横浜市旭区今宿西町410-1","045-951-2511","今宿東町・今宿西町・今宿南町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市笹野台地域ケアプラザ","2410816","神奈川県横浜市旭区笹野台2-32-1","045-367-2070","金が谷・金が谷1〜2丁目・笹野台1〜4丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市白根地域ケアプラザ","2410005","神奈川県横浜市旭区白根2-3-18 パール横浜白根ビル2階","045-958-2573","白根1〜4・6丁目・白根5丁目の一部・白根7丁目の一部・川島町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市旭区","横浜市二俣川地域ケアプラザ","2410821","神奈川県横浜市旭区二俣川2-50-14 COPRE二俣川商業・業務棟6階","045-361-1780","二俣川1〜2丁目・さちが丘・今川町・四季美台・本村町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市磯子区","横浜市根岸地域ケアプラザ","2350002","神奈川県横浜市磯子区馬場町1-42","045-751-4899","東町・西町・鳳町・原町・下町・坂下町・馬場町・上町・広地町・久木町・磯子1・8丁目・中浜町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市磯子区","横浜市新杉田地域ケアプラザ","2350032","神奈川県横浜市磯子区新杉田町8-7","045-771-8848","杉田1〜9丁目・新杉田町・杉田坪呑","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市磯子区","横浜市洋光台地域ケアプラザ","2350045","神奈川県横浜市磯子区洋光台6-7-1","045-832-1496","洋光台1〜6丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市磯子区","横浜市磯子地域ケアプラザ","2350016","神奈川県横浜市磯子区磯子3-1-22","045-758-0184","磯子2〜7丁目・磯子台・新磯子町・森1丁目・新森町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市磯子区","横浜市滝頭地域ケアプラザ","2350012","神奈川県横浜市磯子区滝頭2-30-1","045-758-0622","丸山1〜2丁目・滝頭1〜3丁目・岡村1〜8丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市磯子区","横浜市屏風ヶ浦地域ケアプラザ","2350023","神奈川県横浜市磯子区森4-1-17","045-750-5311","汐見台・森2〜6丁目・森が丘1〜2丁目・中原1〜4丁目・新中原町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市磯子区","横浜市上笹下地域ケアプラザ","2350043","神奈川県横浜市磯子区氷取沢町60-17","045-769-0243","栗木1〜3丁目・田中1〜2丁目・上中里町・氷取沢町・峰町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市金沢区","横浜市並木地域ケアプラザ","2360051","神奈川県横浜市金沢区富岡東2-5-31","045-775-1357","富岡東1〜2丁目・富岡東3丁目の一部・並木1丁目・昭和町・鳥浜町・白帆","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市金沢区","横浜市六浦地域ケアプラザ","2360031","神奈川県横浜市金沢区六浦5-20-2","045-786-8949","六浦町・六浦南1丁目の一部〜5丁目・六浦東3丁目の一部・六浦3〜5丁目・大道1〜2丁目・朝比奈町・東朝比奈1〜3丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市金沢区","横浜市泥亀地域ケアプラザ","2360021","神奈川県横浜市金沢区泥亀1-21-5","045-782-2951","泥亀1〜2丁目・町屋町・洲崎町・谷津町・金沢町の一部・寺前1〜2丁目・海の公園・平潟町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市金沢区","横浜市富岡地域ケアプラザ","2360052","神奈川県横浜市金沢区富岡西7-16-1","045-771-2350","富岡西1〜7丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市金沢区","横浜市釜利谷地域ケアプラザ","2360045","神奈川県横浜市金沢区釜利谷南2-8-1","045-788-2903","釜利谷東1〜8丁目の一部・釜利谷南1〜2丁目の一部・釜利谷南4丁目の一部・高舟台1〜2丁目・大道1丁目の一部・大川の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市金沢区","横浜市能見台地域ケアプラザ","2360058","神奈川県横浜市金沢区能見台東2-1","045-787-0992","能見台1〜6丁目・西柴1丁目の一部・2丁目の一部・能見台通・能見台東・堀口・片吹・長浜・長浜1〜2丁目・能見台森","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市金沢区","横浜市西金沢地域ケアプラザ","2360045","神奈川県横浜市金沢区釜利谷南3-22-3","045-788-2972","釜利谷町・釜利谷東4〜5丁目の一部・釜利谷西1〜6丁目・釜利谷南2丁目の一部・釜利谷南3丁目・釜利谷南4丁目の一部・みず木町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市金沢区","横浜市富岡東地域ケアプラザ","2360051","神奈川県横浜市金沢区富岡東4-13-3","045-776-2038","富岡東3丁目の一部・富岡東4〜6丁目・並木2〜3丁目・幸浦1〜2丁目・福浦1〜3丁目・八景島","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市金沢区","横浜市柳町地域ケアプラザ","2360026","神奈川県横浜市金沢区柳町1-4","045-787-3722","六浦南1丁目の一部・六浦東1〜3丁目の一部・六浦1〜2丁目・六浦4丁目の一部・大川7丁目の一部・柳町・瀬戸・野島町・乙舳町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市金沢区","横浜市西柴地域ケアプラザ","2360012","神奈川県横浜市金沢区柴町343-5","045-780-1152","西柴1丁目の一部・2〜4丁目・金沢町の一部・柴町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市港北区","新吉田地域ケアプラザ","2230056","神奈川県横浜市港北区新吉田町6001-6","045-592-2151","新吉田町・新吉田東1〜8丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市港北区","横浜市篠原地域ケアプラザ","2220022","神奈川県横浜市港北区篠原東2-15-27","045-423-1270","篠原町の一部・篠原西町・篠原台町・篠原東1〜3丁目・仲手原1〜2丁目・菊名1〜2丁目・菊名3丁目の一部・富士塚1〜2丁目の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市港北区","横浜市高田地域ケアプラザ","2230066","神奈川県横浜市港北区高田西2-14-6","045-594-3603","高田町・高田東1〜4丁目・高田西1〜5丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市港北区","横浜市下田地域ケアプラザ","2230064","神奈川県横浜市港北区下田町4-1-1","045-563-9082","下田町1〜6丁目・日吉本町2丁目・5〜6丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市港北区","横浜市大豆戸地域ケアプラザ","2220032","神奈川県横浜市港北区大豆戸町316-1","045-432-4913","大豆戸町・大倉山1〜7丁目・菊名4〜7丁目・菊名3丁目の一部・新横浜1〜3丁目・錦が丘・篠原北1〜2丁目・富士塚2丁目の一部・篠原町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市港北区","横浜市樽町地域ケアプラザ","2220001","神奈川県横浜市港北区樽町1-22-46","045-532-2502","綱島西1〜6丁目・綱島東1〜6丁目・綱島上町・綱島台・樽町1〜4丁目・大曽根1〜3丁目・大曽根台・師岡町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市港北区","横浜市城郷小机地域ケアプラザ","2220036","神奈川県横浜市港北区小机町2484-4","045-478-1600","小机町・鳥山町・岸根町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市港北区","横浜市日吉本町地域ケアプラザ","2230062","神奈川県横浜市港北区日吉本町4-10-A","045-566-0361","日吉本町1・3〜4丁目・箕輪町1〜3丁目・日吉1〜7丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市港北区","横浜市新羽地域ケアプラザ","2230057","神奈川県横浜市港北区新羽町1240-1","045-542-7216","新羽町・北新横浜1〜2丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市緑区","横浜市十日市場地域ケアプラザ","2260025","神奈川県横浜市緑区十日市場町825-1","045-985-9034","十日市場町・新治町・長津田みなみ台7丁目の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市緑区","横浜市長津田地域ケアプラザ","2260027","神奈川県横浜市緑区長津田2-11-2","045-981-7763","長津田1〜7丁目・長津田町・いぶき野・長津田みなみ台1〜6丁目・長津田みなみ台7丁目の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市緑区","横浜市中山地域ケアプラザ","2260019","神奈川県横浜市緑区中山2-1-1","045-935-5698","中山1〜6丁目・三保町・上山1〜3丁目・寺山町・森の台・台村町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市緑区","横浜市東本郷地域ケアプラザ","2260002","神奈川県横浜市緑区東本郷5-5-6","045-471-0677","東本郷町・東本郷1〜6丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市緑区","横浜市鴨居地域ケアプラザ","2260003","神奈川県横浜市緑区鴨居5-29-8","045-930-1121","白山1〜4丁目・竹山1〜4丁目・鴨居1〜7丁目・鴨居町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市緑区","横浜市霧が丘地域ケアプラザ","2260016","神奈川県横浜市緑区霧が丘3-23","045-922-6633","霧が丘1〜6丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市緑区","横浜市山下地域ケアプラザ","2260021","神奈川県横浜市緑区北八朔町218-13","045-931-1187","西八朔町・北八朔町・小山町・青砥町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","横浜市荏田地域ケアプラザ","2250013","神奈川県横浜市青葉区荏田町494-7","045-911-8005","あざみ野南1〜4丁目・荏田町・荏田北1〜3丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","横浜市もえぎ野地域ケアプラザ","2270044","神奈川県横浜市青葉区もえぎ野4-2","045-974-5403","もえぎ野・柿の木台・みたけ台・上谷本町・藤が丘1〜2丁目・梅が丘の一部・千草台・下谷本町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","奈良地域ケアプラザ","2270036","神奈川県横浜市青葉区奈良町1757-3","045-962-8429","すみよし台・奈良町・奈良1〜5丁目・緑山","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","横浜市さつきが丘地域ケアプラザ","2270053","神奈川県横浜市青葉区さつきが丘12-1","045-972-4768","しらとり台・つつじが丘・さつきが丘・梅が丘の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","横浜市美しが丘地域ケアプラザ","2250002","神奈川県横浜市青葉区美しが丘4-32-7","045-901-6714","美しが丘4丁目・すすき野3丁目の一部・美しが丘西1〜3丁目・荏子田1〜3丁目の一部・元石川町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","横浜市大場地域ケアプラザ","2250023","神奈川県横浜市青葉区大場町383-3","045-975-0206","大場町・みすずが丘・あざみ野1〜4丁目・荏子田1丁目の一部・荏子田3丁目の一部・元石川町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","横浜市鴨志田地域ケアプラザ","2270033","神奈川県横浜市青葉区鴨志田町547-3","045-961-6912","鴨志田町・寺家町・成合町・たちばな台1〜2丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","ビオラ市ケ尾地域ケアプラザ","2250024","神奈川県横浜市青葉区市ケ尾町25-6","045-979-0241","荏田西1〜5丁目・市ケ尾町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","青葉台地域ケアプラザ","2270062","神奈川県横浜市青葉区青葉台2-8-22","045-988-0305","青葉台1〜2丁目・桜台・若草台・榎が丘","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","横浜市恩田地域ケアプラザ","2270066","神奈川県横浜市青葉区あかね台2-8-4","045-985-2133","あかね台1〜2丁目・恩田町・桂台1〜2丁目・田奈町・松風台","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","横浜市たまプラーザ地域ケアプラザ","2250003","神奈川県横浜市青葉区新石川2-1-15","045-910-5221","新石川1〜4丁目・美しが丘1〜3丁目・5丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市青葉区","横浜市すすき野地域ケアプラザ","2250021","神奈川県横浜市青葉区すすき野1-8-21","045-901-5710","すすき野1〜2丁目・すすき野3丁目の一部・もみの木台・鉄町・黒須田・荏子田3丁目の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市都筑区","横浜市葛が谷地域ケアプラザ","2240062","神奈川県横浜市都筑区葛が谷16-3","045-943-5951","荏田東町・荏田東1〜4丁目・荏田南町・荏田南1〜5丁目・大丸・葛が谷・高山・見花山・富士見が丘","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市都筑区","東山田地域ケアプラザ","2240024","神奈川県横浜市都筑区東山田町270","045-590-3788","東山田1〜4丁目・東山田町・北山田1〜7丁目・すみれが丘・南山田1〜3丁目・南山田町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市都筑区","横浜市加賀原地域ケアプラザ","2240055","神奈川県横浜市都筑区加賀原1-22-32","045-944-4641","池辺町・佐江戸町・川和町・加賀原1〜2丁目・二の丸・川和台","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市都筑区","横浜市新栄地域ケアプラザ","2240035","神奈川県横浜市都筑区新栄町19-19","045-592-5265","勝田町・新栄町・勝田南1〜2丁目・早渕1〜3丁目・茅ケ崎町・茅ケ崎中央・茅ケ崎東1〜5丁目・茅ケ崎南1〜5丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市都筑区","横浜市中川地域ケアプラザ","2240001","神奈川県横浜市都筑区中川1-1-1","045-910-1512","大棚町・中川1〜8丁目・牛久保町・牛久保1〜3丁目・牛久保西1〜4丁目・牛久保東1〜3丁目・中川中央1〜2丁目・大棚西・あゆみが丘","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市都筑区","横浜市都田地域ケアプラザ","2240045","神奈川県横浜市都筑区東方町655-4","045-943-1130","桜並木・川向町・東方町・折本町・大熊町・平台・仲町台1〜5丁目・長坂","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市戸塚区","横浜市上矢部地域ケアプラザ","2450053","神奈川県横浜市戸塚区上矢部町2342","045-814-2494","鳥が丘・上矢部町・矢部町の一部・戸塚町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市戸塚区","横浜市東戸塚地域ケアプラザ","2440805","神奈川県横浜市戸塚区川上町4-4","045-826-0927","秋葉町・川上町・品濃町・上品濃・前田町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市戸塚区","横浜市上倉田地域ケアプラザ","2440816","神奈川県横浜市戸塚区上倉田町259-11","045-865-5701","上倉田町・吉田町・矢部町の一部・舞岡町の一部・戸塚町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市戸塚区","汲沢地域ケアプラザ","2450062","神奈川県横浜市戸塚区汲沢町986","045-861-5463","汲沢1〜8丁目・矢部町の一部・汲沢町の一部・戸塚町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市戸塚区","横浜市平戸地域ケアプラザ","2440802","神奈川県横浜市戸塚区平戸2-33-57","045-825-3467","平戸1〜5丁目・平戸町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市戸塚区","横浜市原宿地域ケアプラザ","2450063","神奈川県横浜市戸塚区原宿4-36-1","045-854-2293","原宿1〜5丁目の一部・小雀町・影取町・東俣野町・深谷町の一部・汲沢町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市戸塚区","横浜市舞岡柏尾地域ケアプラザ","2440813","神奈川県横浜市戸塚区舞岡町3705-10","045-827-0372","上柏尾町・柏尾町・舞岡町の一部・南舞岡1〜4丁目","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市戸塚区","横浜市南戸塚地域ケアプラザ","2440003","神奈川県横浜市戸塚区戸塚町2626-13","045-865-5962","戸塚町の一部","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
"神奈川県","横浜市戸塚区","横浜市下倉田地域ケアプラザ","2440815","神奈川県横浜市戸塚区下倉田町1951-8","045-866-2063","下倉田町","https://www.city.yokohama.lg.jp/kenko-iryo-fukushi/fukushi-kaigo/koreisha-kaigo/otoiawase/chiikihoukatsu.files/0034_20260724.pdf","2026-08-23"
